"publishedDate","cveNumber","cveUrl","name","platform","family","impactId","impact","severityId","severity","knowledgeBaseId","knowledgeBaseUrl","monthlyKnowledgeBaseId","monthlyKnowledgeBaseUrl","downloadUrl","downloadTitle","monthlyDownloadUrl","monthlyDownloadTitle","articleTitle1","articleUrl1","downloadTitle1","downloadUrl1","doesRowOneHaveAtLeastOneArticleOrUrl","articleTitle2","articleUrl2","downloadTitle2","downloadUrl2","doesRowTwoHaveAtLeastOneArticleOrUrl","articleTitle3","articleUrl3","downloadTitle3","downloadUrl3","doesRowThreeHaveAtLeastOneArticleOrUr","articleTitle4","articleUrl4","downloadTitle4","downloadUrl4","doesRowFourHaveAtLeastOneArticleOrUrl","countOfRowsWithAtLeastOneArticleOrUrl"
"2020-07-14T07:00:00Z","ADV200008","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/ADV200008","Windows 10 Version 2004 for 32-bit Systems","","Windows","100000009","Tampering","100000001","Important","","","","","","","","","","","","","0","","","","","0","","","","","0","","","","","0","0"
"2020-07-14T07:00:00Z","ADV200008","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/ADV200008","Windows Server, version 2004 (Server Core installation)","","Windows","100000009","Tampering","100000001","Important","","","","","","","","","","","","","0","","","","","0","","","","","0","","","","","0","0"
"2020-07-14T07:00:00Z","CVE-2020-1267","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1267","Windows 10 Version 2004 for ARM64-based Systems","","Windows","100000001","Denial of Service","100000001","Important","","","","","","","","","4565503","https://support.microsoft.com/help/4565503","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565503","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1267","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1267","Windows 10 Version 2004 for 32-bit Systems","","Windows","100000001","Denial of Service","100000001","Important","","","","","","","","","4565503","https://support.microsoft.com/help/4565503","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565503","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1267","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1267","Windows Server, version 2004 (Server Core installation)","","Windows","100000001","Denial of Service","100000001","Important","","","","","","","","","4565503","https://support.microsoft.com/help/4565503","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565503","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1085","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1085","Windows 10 Version 2004 for ARM64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565503","https://support.microsoft.com/help/4565503","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565503","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1085","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1085","Windows 10 Version 2004 for x64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565503","https://support.microsoft.com/help/4565503","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565503","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1085","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1085","Windows Server, version 2004 (Server Core installation)","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565503","https://support.microsoft.com/help/4565503","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565503","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 2004 for 32-bit Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565503","https://support.microsoft.com/help/4565503","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565503","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 2004 for ARM64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565503","https://support.microsoft.com/help/4565503","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565503","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 2004 for x64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565503","https://support.microsoft.com/help/4565503","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565503","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows Server, version 2004 (Server Core installation)","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565503","https://support.microsoft.com/help/4565503","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565503","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1803 for 32-bit Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565489","https://support.microsoft.com/help/4565489","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565489","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1803 for x64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565489","https://support.microsoft.com/help/4565489","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565489","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1803 for ARM64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565489","https://support.microsoft.com/help/4565489","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565489","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1809 for 32-bit Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4558998","https://support.microsoft.com/help/4558998","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4558998","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1809 for x64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4558998","https://support.microsoft.com/help/4558998","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4558998","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1809 for ARM64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4558998","https://support.microsoft.com/help/4558998","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4558998","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows Server 2019","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4558998","https://support.microsoft.com/help/4558998","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4558998","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows Server 2019  (Server Core installation)","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4558998","https://support.microsoft.com/help/4558998","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4558998","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1909 for 32-bit Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565483","https://support.microsoft.com/help/4565483","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565483","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1909 for x64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565483","https://support.microsoft.com/help/4565483","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565483","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1909 for ARM64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565483","https://support.microsoft.com/help/4565483","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565483","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows Server, version 1909 (Server Core installation)","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565483","https://support.microsoft.com/help/4565483","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565483","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1709 for 32-bit Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565508","https://support.microsoft.com/help/4565508","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565508","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1709 for x64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565508","https://support.microsoft.com/help/4565508","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565508","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1709 for ARM64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565508","https://support.microsoft.com/help/4565508","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565508","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1903 for 32-bit Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565483","https://support.microsoft.com/help/4565483","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565483","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1903 for x64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565483","https://support.microsoft.com/help/4565483","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565483","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1903 for ARM64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565483","https://support.microsoft.com/help/4565483","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565483","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows Server, version 1903 (Server Core installation)","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565483","https://support.microsoft.com/help/4565483","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565483","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 for 32-bit Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565513","https://support.microsoft.com/help/4565513","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565513","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 for x64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565513","https://support.microsoft.com/help/4565513","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565513","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1607 for 32-bit Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565511","https://support.microsoft.com/help/4565511","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565511","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 10 Version 1607 for x64-based Systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565511","https://support.microsoft.com/help/4565511","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565511","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows Server 2016","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565511","https://support.microsoft.com/help/4565511","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565511","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows Server 2016  (Server Core installation)","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565511","https://support.microsoft.com/help/4565511","Security Update","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565511","1","","","","","0","","","","","0","","","","","0","1"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 7 for 32-bit Systems Service Pack 1","","ESU","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565524","https://support.microsoft.com/help/4565524","Monthly Rollup","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565524","1","4565539","https://support.microsoft.com/help/4565539","Security Only","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565539","1","","","","","0","","","","","0","2"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 7 for x64-based Systems Service Pack 1","","ESU","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565524","https://support.microsoft.com/help/4565524","Monthly Rollup","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565524","1","4565539","https://support.microsoft.com/help/4565539","Security Only","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565539","1","","","","","0","","","","","0","2"
"2020-07-14T07:00:00Z","CVE-2020-1333","https://portal.msrc.microsoft.com/zh-CN/security-guidance/advisory/CVE-2020-1333","Windows 8.1 for 32-bit systems","","Windows","100000002","Elevation of Privilege","100000001","Important","","","","","","","","","4565541","https://support.microsoft.com/help/4565541","Monthly Rollup","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565541","1","4565540","https://support.microsoft.com/help/4565540","Security Only","https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4565540","1","","","","","0","","","","","0","2"
